,cluster,journal_id,journal_title,pap_id,pap_title,distance
6,0,12141,PLOS ONE,7565600,Retrotransposon Hypomethylation in Melanoma and Expression of a Placenta-Specific Gene,[[0.408295289938]]
3,28,12141,PLOS ONE,7565700,"Effects of Age, Adipose Percent, and Reproduction on PCB Concentrations and Profiles in an Extreme Fasting North Pacific Marine Mammal",[[0.130572543556]]
7,0,12141,PLOS ONE,7565800,Human Survivin and <italic>Trypanosoma cruzi</italic> Calreticulin Act in Synergy against a Murine Melanoma <italic>In Vivo</italic>,[[0.267850358761]]
6,20,12141,PLOS ONE,7565900,Comprehensive Multiplex One-Step Real-Time TaqMan qRT-PCR Assays for Detection and Quantification of Hemorrhagic Fever Viruses,[[0.345181577972]]
6,9,12141,PLOS ONE,7566000,The Updated Phylogenies of the Phasianidae Based on Combined Data of Nuclear and Mitochondrial DNA,[[0.34503591852]]
3,26,12141,PLOS ONE,7566100,The Optimal Solution of a Non-Convex State-Dependent LQR Problem and Its Applications,[[0.203249666072]]
7,7,12141,PLOS ONE,7566200,"Art27 Interacts with GATA4, FOG2 and NKX2.5 and Is a Novel Co-Repressor of Cardiac Genes",[[0.180711750047]]
6,28,12141,PLOS ONE,7566400,"Should I Stay or Should I Go? Dispersal and Population Structure in Small, Isolated Desert Populations of West African Crocodiles",[[0.253666707839]]
7,20,12141,PLOS ONE,7566500,Duck Enteritis Virus Glycoprotein D and B DNA Vaccines Induce Immune Responses and Immunoprotection in Pekin Ducks,[[0.236040374341]]
4,23,12141,PLOS ONE,7566600,CAM Use in Pediatric Neurology: An Exploration of Concurrent Use with Conventional Medicine,[[0.203295282318]]
4,6,12141,PLOS ONE,7566700,Plasma Lipidomic Profiling of Treated HIV-Positive Individuals and the Implications for Cardiovascular Risk Prediction,[[0.453285797142]]
3,28,12141,PLOS ONE,7566800,Spatial Variability and Stocks of Soil Organic Carbon in the Gobi Desert of Northwestern China,[[0.447856126563]]
7,11,12141,PLOS ONE,7566900,B Lymphocyte Stimulator (BLyS) Is Expressed in Human Adipocytes <italic>In Vivo</italic> and Is Related to Obesity but Not to Insulin Resistance,[[0.22807398405]]
3,7,12141,PLOS ONE,7567000,Elimination of Ligation Dependent Artifacts in T4 RNA Ligase to Achieve High Efficiency and Low Bias MicroRNA Capture,[[0.177275023208]]
6,28,12141,PLOS ONE,7567100,Phylogeographic Analyses of Submesophotic Snappers <italic>Etelis coruscans</italic> and <italic>Etelis &#8220;marshi&#8221;</italic> (Family Lutjanidae) Reveal Concordant Genetic Structure across the Hawaiian Archipelago,[[0.307901400456]]
7,3,12141,PLOS ONE,7567200,Interleukin-19 Impairment in Active Crohn&#8217;s Disease Patients,[[0.348795182374]]
6,9,12141,PLOS ONE,7567300,ZBED6 Modulates the Transcription of Myogenic Genes in Mouse Myoblast Cells,[[0.16414467346]]
3,1,12141,PLOS ONE,7567400,Memory for Expectation-Violating Concepts: The Effects of Agents and Cultural Familiarity,[[0.214605109242]]
3,28,12141,PLOS ONE,7567500,Bryophyte Species Richness on Retention Aspens Recovers in Time but Community Structure Does Not,[[0.151416622757]]
7,0,12141,PLOS ONE,7567600,MiR-124 Radiosensitizes Human Colorectal Cancer Cells by Targeting PRRX1,[[0.149569648813]]
4,23,12141,PLOS ONE,7567700,Screening Primary-Care Patients Forgoing Health Care for Economic Reasons,[[0.300176065082]]
3,14,12141,PLOS ONE,7567800,Sucralose Induces Biochemical Responses in <italic>Daphnia magna</italic>,[[0.184359562866]]
7,3,12141,PLOS ONE,7567900,CD8&#945; Dendritic Cells Drive Establishment of HSV-1 Latency,[[0.304294720994]]
8,21,12141,PLOS ONE,7568000,Identification and Comparative Analysis of the <italic>Tegillarca granosa</italic> Haemocytes MicroRNA Transcriptome in Response to Cd Using a Deep Sequencing Approach,[[0.197173807574]]
7,3,12141,PLOS ONE,7568100,Altered Lipid Homeostasis in Sertoli Cells Stressed by Mild Hyperthermia,[[0.263151947574]]
7,3,12141,PLOS ONE,7568200,Age-Related Changes in the Cellular Composition and Epithelial Organization of the Mouse Trachea,[[0.339889690311]]
3,14,12141,PLOS ONE,7568300,The Effect of Modified Eggs and an Egg-Yolk Based Beverage on Serum Lutein and Zeaxanthin Concentrations and Macular Pigment Optical Density: Results from a Randomized Trial,[[0.167720599928]]
3,14,12141,PLOS ONE,7568400,"The Effect of Medical Marijuana Laws on Crime: Evidence from State Panel Data, 1990-2006",[[0.078275006285]]
2,14,12141,PLOS ONE,7568500,Predictors of Mean Arterial Pressure Morning Rate of Rise and Power Function in Subjects Undergoing Ambulatory Blood Pressure Recording,[[0.362202079602]]
4,14,12141,PLOS ONE,7568600,The Logic of Surveillance Guidelines: An Analysis of Vaccine Adverse Event Reports from an Ontological Perspective,[[0.239462510956]]
2,20,12141,PLOS ONE,7568700,Severe H7N9 Infection Is Associated with Decreased Antigen-Presenting Capacity of CD14<sup>+</sup> Cells,[[0.355298717694]]
6,7,12141,PLOS ONE,7568800,Identification of Protein Partners in Mycobacteria Using a Single-Step Affinity Purification Method,[[0.319022342971]]
4,23,12141,PLOS ONE,7568900,Patterns and Predictors of Self-Medication in Northern Uganda,[[0.217090204823]]
7,12,12141,PLOS ONE,7569000,Hedgehog Is a Positive Regulator of FGF Signalling during Embryonic Tracheal Cell Migration,[[0.167721577744]]
4,6,12141,PLOS ONE,7569100,"A Qualitative Assessment of a Community Antiretroviral Therapy Group Model in Tete, Mozambique",[[0.276440355012]]
7,7,12141,PLOS ONE,7569200,ZASP Interacts with the Mechanosensing Protein Ankrd2 and p53 in the Signalling Network of Striated Muscle,[[0.171383803237]]
3,28,12141,PLOS ONE,7569300,Early Triassic Marine Biotic Recovery: The Predators' Perspective,[[0.106278464917]]
4,23,12141,PLOS ONE,7569400,20&#8758;60&#8758;20 - Differences in Energy Behaviour and Conservation between and within Households with Electricity Monitors,[[0.284228657537]]
7,3,12141,PLOS ONE,7569500,"Long Term Expansion of Bone Marrow-Derived hMSCs on Novel Synthetic Microcarriers in Xeno-Free, Defined Conditions",[[0.121659321875]]
7,11,12141,PLOS ONE,7569600,Metformin Ameliorates Hepatic Steatosis and Inflammation without Altering Adipose Phenotype in Diet-Induced Obesity,[[0.401518595921]]
3,14,12141,PLOS ONE,7569700,Scaling and Predictability in Stock Markets: A Comparative Study,[[0.110247005943]]
3,14,12141,PLOS ONE,7569800,A Population-Based Approach to Study the Impact of PROP Perception on Food Liking in Populations along the Silk Road,[[0.170349377287]]
5,2,12141,PLOS ONE,7569900,Impact of Tumour Epithelial Subtype on Circulating microRNAs in Breast Cancer Patients,[[0.367958376025]]
3,7,12141,PLOS ONE,7570000,A Mixed Incoherent Feed-Forward Loop Allows Conditional Regulation of Response Dynamics,[[0.147785130876]]
0,5,12141,PLOS ONE,7570100,Is Particle Pollution in Outdoor Air Associated with Metabolic Control in Type 2 Diabetes?,[[0.17468492376]]
3,1,12141,PLOS ONE,7570200,Might as Well Jump: Sound Affects Muscle Activation in Skateboarding,[[0.195731975265]]
7,3,12141,PLOS ONE,7570300,Natural Killer Cell-Mediated Shedding of ULBP2,[[0.1711670743]]
3,1,12141,PLOS ONE,7570400,"Divided Attention Improves Delayed, but Not Immediate Retrieval of a Consolidated Memory",[[0.245122492551]]
3,1,12141,PLOS ONE,7570500,Brain Activity and Functional Coupling Changes Associated with Self-Reference Effect during Both Encoding and Retrieval,[[0.270489235193]]
7,3,12141,PLOS ONE,7570600,Enteroendocrine Cells Are Specifically Marked by Cell Surface Expression of Claudin-4 in Mouse Small Intestine,[[0.187144248312]]
2,14,12141,PLOS ONE,7570700,Analysis of 25(OH)D Serum Concentrations of Hospitalized Elderly Patients in the Shanghai Area,[[0.49161450424]]
3,1,12141,PLOS ONE,7570800,Changes in Low-Frequency Fluctuations in Patients with Antisocial Personality Disorder Revealed by Resting-State Functional MRI,[[0.291100866454]]
3,14,12141,PLOS ONE,7570900,The Relationship between the JobMatchTalent Test and the NEO PI-R: Construct Validation of an Instrument Designed for Recruitment of Personnel,[[0.174718055114]]
3,14,12141,PLOS ONE,7571000,"New Coxsackievirus B4 Genotype Circulating in Inner Mongolia Autonomous Region, China",[[0.170711907109]]
6,19,12141,PLOS ONE,7571100,Enhanced Whitefly Resistance in Transgenic Tobacco Plants Expressing Double Stranded RNA of <italic>v-ATPase A</italic> Gene,[[0.180796513707]]
7,3,12141,PLOS ONE,7571200,An mDia2/ROCK Signaling Axis Regulates Invasive Egress from Epithelial Ovarian Cancer Spheroids,[[0.144308446845]]
4,6,12141,PLOS ONE,7571300,"Lost in Transition: HIV Prevalence and Correlates of Infection among Young People Living in Post-Emergency Phase Transit Camps in Gulu District, Northern Uganda",[[0.396254682354]]
7,13,12141,PLOS ONE,7571400,"Silencing of miR-34a Attenuates Cardiac Dysfunction in a Setting of Moderate, but Not Severe, Hypertrophic Cardiomyopathy",[[0.307181586561]]
3,14,12141,PLOS ONE,7571500,Surface Chemical Compositions and Dispersity of Starch Nanocrystals Formed by Sulfuric and Hydrochloric Acid Hydrolysis,[[0.124250674984]]
2,14,12141,PLOS ONE,7571600,Cilostazol Add-On Therapy in Patients with Mild Dementia Receiving Donepezil: A Retrospective Study,[[0.122085371334]]
2,14,12141,PLOS ONE,7571700,Infective Endocarditis with Antineutrophil Cytoplasmic Antibody: Report of 13 Cases and Literature Review,[[0.12456436378]]
4,23,12141,PLOS ONE,7571800,Investigating the Role of State Permitting and Agriculture Agencies in Addressing Public Health Concerns Related to Industrial Food Animal Production,[[0.147841109252]]
7,7,12141,PLOS ONE,7571900,"A Glucose-Utilizing Strain, <italic>Cupriavidus euthrophus</italic> B-10646: Growth Kinetics, Characterization and Synthesis of Multicomponent PHAs",[[0.185738821695]]
3,14,12141,PLOS ONE,7572000,Changes in Voluntary Activation Assessed by Transcranial Magnetic Stimulation during Prolonged Cycling Exercise,[[0.391177337277]]
4,23,12141,PLOS ONE,7572100,Prevalence of and Associated Factors for Adult Attention Deficit Hyperactivity Disorder in Young Swiss Men,[[0.48766883444]]
7,3,12141,PLOS ONE,7572200,Loss of the HPV-Infection Resistance EVER2 Protein Impairs NF-&#954;B Signaling Pathways in Keratinocytes,[[0.246915953607]]
3,1,12141,PLOS ONE,7572300,Facial Expressions Depicting Compassionate and Critical Emotions: The Development and Validation of a New Emotional Face Stimulus Set,[[0.210566252183]]
3,1,12141,PLOS ONE,7572400,Interindividual Differences in Mid-Adolescents in Error Monitoring and Post-Error Adjustment,[[0.324691524349]]
2,14,12141,PLOS ONE,7572500,Contamination of Medical Charts: An Important Source of Potential Infection in Hospitals,[[0.186283380376]]
8,21,12141,PLOS ONE,7572600,"Multiple Tumor Suppressor microRNAs Regulate Telomerase and TCF7, an Important Transcriptional Regulator of the Wnt Pathway",[[0.117329934605]]
2,14,12141,PLOS ONE,7572700,A Longitudinal Study of Alterations of Hippocampal Volumes and Serum BDNF Levels in Association to Atypical Antipsychotics in a Sample of First-Episode Patients with Schizophrenia,[[0.237653441273]]
6,9,12141,PLOS ONE,7572800,Extensive Expression Differences along Porcine Small Intestine Evidenced by Transcriptome Sequencing,[[0.258956229266]]
7,3,12141,PLOS ONE,7572900,Uncoupling Protein 2 and 4 Expression Pattern during Stem Cell Differentiation Provides New Insight into Their Putative Function,[[0.13524664293]]
7,3,12141,PLOS ONE,7573000,Astaxanthin Treatment Confers Protection against Oxidative Stress in U937 Cells Stimulated with Lipopolysaccharide Reducing O<sub>2</sub><sup>&#8722;</sup> Production,[[0.16233599156]]
6,14,12141,PLOS ONE,7573100,Comparative Variation within the Genome of <italic>Campylobacter jejuni</italic> NCTC 11168 in Human and Murine Hosts,[[0.228286370519]]
7,7,12141,PLOS ONE,7573200,Non-Replicating <italic>Mycobacterium tuberculosis</italic> Elicits a Reduced Infectivity Profile with Corresponding Modifications to the Cell Wall and Extracellular Matrix,[[0.385942708888]]
7,7,12141,PLOS ONE,7573300,&#8220;Limits of Control&#8221; &#8211; Crucial Parameters for a Reliable Quantification of Viable <italic>Campylobacter</italic> by Real-Time PCR,[[0.209838041165]]
2,16,12141,PLOS ONE,7573400,Retrospective Analysis of Survival Improvement by Molecular Biomarker-Based Personalized Chemotherapy for Recurrent Ovarian Cancer,[[0.24397452878]]
6,7,12141,PLOS ONE,7573500,Mobile Insertion Cassette Elements Found in Small Non-Transmissible Plasmids in <italic>Proteeae</italic> May Explain <italic>qnrD</italic> Mobilization,[[0.337968037383]]
3,7,12141,PLOS ONE,7573600,Structural Basis for Disparate Sugar-Binding Specificities in the Homologous Cargo Receptors ERGIC-53 and VIP36,[[0.135721749453]]
7,7,12141,PLOS ONE,7573700,C-Terminal Interactors of the AMPA Receptor Auxiliary Subunit Shisa9,[[0.238903279287]]
7,15,12141,PLOS ONE,7573800,Enhanced Virus-Specific CD8<sup>+</sup> T Cell Responses by <italic>Listeria monocytogenes</italic>-Infected Dendritic Cells in the Context of Tim-3 Blockade,[[0.298802373862]]
6,14,12141,PLOS ONE,7573900,Metabotropic Glutamate Receptor 3 Is Associated with Heroin Dependence but Not Depression or Schizophrenia in a Chinese Population,[[0.31589845239]]
7,3,12141,PLOS ONE,7574000,Invariant NKT Cells Regulate the CD8 T Cell Response during Theiler's Virus Infection,[[0.258285296287]]
4,23,12141,PLOS ONE,7574100,Association of Day Length and Weather Conditions with Physical Activity Levels in Older Community Dwelling People,[[0.244384518861]]
7,3,12141,PLOS ONE,7574200,MASP-1 Induces a Unique Cytokine Pattern in Endothelial Cells: A Novel Link between Complement System and Neutrophil Granulocytes,[[0.308245206763]]
3,28,12141,PLOS ONE,7574300,Recent Observations of Human-induced Asymmetric Effects on Climate in Very High-Altitude Area,[[0.230855382849]]
4,23,12141,PLOS ONE,7574400,What Are the Effects of Teaching Evidence-Based Health Care (EBHC)? Overview of Systematic Reviews,[[0.312240814349]]
3,1,12141,PLOS ONE,7574500,Fronto-Parietal Connectivity Is a Non-Static Phenomenon with Characteristic Changes during Unconsciousness,[[0.231960456105]]
7,7,12141,PLOS ONE,7574600,Effects of an Anticarcinogenic Bowman-Birk Protease Inhibitor on Purified 20S Proteasome and MCF-7 Breast Cancer Cells,[[0.185055677795]]
2,14,12141,PLOS ONE,7574700,Plasma Concentration of Platelet-Derived Microparticles Is Related to Painful Vaso-Occlusive Phenotype Severity in Sickle Cell Anemia,[[0.11853823339]]
7,3,12141,PLOS ONE,7574800,"The RhoGAP Activity of Myosin IXB Is Critical for Osteoclast Podosome Patterning, Motility, and Resorptive Capacity",[[0.158110952465]]
3,28,12141,PLOS ONE,7574900,Microsatellite Evidence for High Frequency of Multiple Paternity in the Marine Gastropod <italic>Rapana venosa</italic>,[[0.395303086202]]
6,14,12141,PLOS ONE,7575000,Genetic Polymorphism Characteristics of <italic>Brucella canis</italic> Isolated in China,[[0.295375735914]]
3,1,12141,PLOS ONE,7575100,Neural Plasticity in Human Brain Connectivity: The Effects of Long Term Deep Brain Stimulation of the Subthalamic Nucleus in Parkinson&#8217;s Disease,[[0.384451009031]]
3,28,12141,PLOS ONE,7575200,"Seaweed-Coral Interactions: Variance in Seaweed Allelopathy, Coral Susceptibility, and Potential Effects on Coral Resilience",[[0.579301089688]]
3,14,12141,PLOS ONE,7575300,Velocity and Directionality of the Electrohysterographic Signal Propagation,[[0.178305521247]]
3,28,12141,PLOS ONE,7575400,Influence of the Temperature and the Genotype of the <italic>HSP90AA1</italic> Gene over Sperm Chromatin Stability in Manchega Rams,[[0.381530107143]]
6,0,12141,PLOS ONE,7575500,Identification of Mutations in the <italic>PYRIN</italic>-Containing <italic>NLR</italic> Genes (<italic>NLRP</italic>) in Head and Neck Squamous Cell Carcinoma,[[0.241534818482]]
6,19,12141,PLOS ONE,7575600,Exogenous GA3 Application Can Compensate the Morphogenetic Effects of the GA-Responsive Dwarfing Gene <italic>Rht12</italic> in Bread Wheat,[[0.12264810287]]
6,28,12141,PLOS ONE,7575700,Bacterial Communities in Malagasy Soils with Differing Levels of Disturbance Affecting Botanical Diversity,[[0.511293602705]]
3,14,12141,PLOS ONE,7575800,Does Competition Work as a Motivating Factor in E-Learning? A Randomized Controlled Trial,[[0.463262577236]]
3,1,12141,PLOS ONE,7576000,Regional Homogeneity of Intrinsic Brain Activity in Happy and Unhappy Individuals,[[0.247407666012]]
7,7,12141,PLOS ONE,7576100,Transmembrane and Coiled-Coil Domain Family 1 Is a Novel Protein of the Endoplasmic Reticulum,[[0.310726685574]]
3,28,12141,PLOS ONE,7576300,"Geography, Deer, and Host Biodiversity Shape the Pattern of Lyme Disease Emergence in the Thousand Islands Archipelago of Ontario, Canada",[[0.197163152885]]
3,14,12141,PLOS ONE,7576500,A Role for Homeostatic Drive in the Perpetuation of Complex Chronic Illness: Gulf War Illness and Chronic Fatigue Syndrome,[[0.236962670618]]
2,0,12141,PLOS ONE,7576600,GSTM3 A/B Polymorphism and Risk for Head and Neck Cancer: A Meta-Analysis,[[0.191835244405]]
2,14,12141,PLOS ONE,7576700,Serum Levels of Vasoactive Intestinal Peptide as a Prognostic Marker in Early Arthritis,[[0.248389899202]]
7,3,12141,PLOS ONE,7576800,Mesenchymal Stromal Cells Derived from the Bone Marrow of Acute Lymphoblastic Leukemia Patients Show Altered BMP4 Production: Correlations with the Course of Disease,[[0.282985109728]]
